gene	p-value	label
CASP3	0.047590114949639	0
GATAD2A	0.0475955825313788	0
TOB1	0.0476403243205798	0
MAP4K2	0.0476986765728909	0
RPS21	0.0480178252239686	0
HGS	0.0480647782606287	0
PHF6	0.0482741325853727	0
AKTIP	0.0482964577671616	0
TFDP1	0.0483883521185572	0
ANKRD28	0.0484547022319758	0
RBM4B	0.0485369782273708	-1
MTM1	0.0485682974559844	0
UBAP2L	0.0486085394042433	0
TOMM40	0.0486254238418845	0
LNX2	0.0487671902497722	0
NCOR2	0.0488388276577735	0
SEH1L	0.0488934774585697	0
TBP	0.0489085264101355	0
DNAJA3	0.0490109324413314	0
NRG3	0.0490160256413839	1
HNRNPU	0.0492528915728511	0
BDP1	0.0492935906562611	0
FYCO1	0.049348092236815	0
NDUFA10	0.0493823753064277	0
CCNT1	0.0493876146426457	0
PCGF1	0.0495251218814519	0
U2AF2	0.0495530478821598	0
FGFR1OP2	0.049601208114345	-1
SUCLG1	0.0496800778774919	0
FGFR3	0.0496977245797299	1
PPP1R8	0.0497404025786579	0
NIPBL	0.049766236965462	0
KRT8	0.0498034426727754	0
PHF1	0.0498404803092615	0
GTF2B	0.0499774565251512	0
DDX27	0.0500682684396841	0
RPS15A	0.0501378206412453	0
TGFBR1	0.0502925564458324	0
SMARCD3	0.0505078956505833	0
XPO5	0.0505185593595015	0
SP1	0.0505292174000046	0
POLR3A	0.0505306691738105	0
POGZ	0.0506110338862568	0
PSMD10	0.0506916410542849	0
COL1A1	0.0507098610895282	0
BHLHE40	0.0507618432591983	0
CNTNAP2	0.0508350531669241	1
HEY2	0.0508503946233965	0
MCM7	0.051087157665127	0
BLOC1S5	0.0511926311560303	0
PSMC1	0.0512180528826086	0
IFT74	0.0513080121883253	0
SYNCRIP	0.0513529933976077	0
GRB2	0.0513682343086922	0
CSNK2A2	0.0515249561384314	0
BUB1	0.0515468879708762	0
KMT2B	0.0515727407291825	0
ERCC4	0.0516460677496427	0
MAD2L2	0.0518065165033603	0
DCTN2	0.0519421939189345	0
PTGFRN	0.0520342066978759	1
SOD1	0.0520642177721725	0
PSMC6	0.0521089042484581	0
POLR1D	0.0521197490349499	0
TMED2	0.0521674089337535	-1
HNRNPM	0.0523164064868658	-1
MAP4K3	0.0523505641831369	0
RBM5	0.0523610998925777	-1
DDX39B	0.0524540911509704	0
XPOT	0.0525372222550824	-1
DIP2C	0.052538103379479	1
CACNA2D1	0.052571815458636	1
SUFU	0.0526308699772035	0
LSM5	0.0527136486933035	0
SAP18	0.0527503996313881	0
CTNNA3	0.0527912983192485	1
OGDHL	0.0528035933942737	0
SCAF4	0.0528931768678211	0
MTA3	0.0529037151254551	-1
HS3ST1	0.0529687061730849	0
CASK	0.0530097629484283	0
PARP2	0.0531688832187514	0
PFDN1	0.0531998813950291	0
HUWE1	0.0534212927271024	0
MYBL2	0.053451002630072	0
KPNA4	0.053596283832619	0
TELO2	0.0536956539742996	0
KAT2B	0.0537842356136963	-1
PDSS2	0.0537846571200404	0
SUZ12	0.0538262477243671	0
ARF1	0.0538899443965516	0
SSBP1	0.0539784760259026	0
HSPA1L	0.0539927730885936	0
NDUFA5	0.0540468347436841	0
TUBG1	0.0540798294284396	0
MAPT	0.0541037145224661	0
RPS18	0.0542672868228908	0
YBX3	0.0543068952813776	-1
ATG3	0.0544913972630345	-1
