gene	p-value	label
HLA-E	0.0541994436457566	0
PSAT1	0.0545309330506114	0
NEDD8	0.0545507735025531	0
SLC25A4	0.0546209310374012	0
SRGAP3	0.0547586481919664	0
PLOD2	0.0547873289242208	0
LGALS1	0.054832846394389	0
GDF11	0.054844210658572	0
PLD2	0.0552132510060851	0
ZEB2	0.0553271126809319	1
DHX34	0.0556814181859607	0
B2M	0.0559612449975179	0
MRPS5	0.0559762784794884	0
FOXP3	0.05602670806629	0
UBD	0.0563793469632403	0
KCNJ11	0.0565403753992801	0
UPRT	0.0566123642266738	0
ZRANB2	0.0568124985371357	0
DPY19L1	0.0568455801822931	0
XPOT	0.0568538686386536	-1
MTMR7	0.0569279280318578	0
MSH4	0.0570117103723305	0
RAPGEF4	0.0570171976184737	-1
TUBB3	0.0572500740935368	0
ZSWIM8	0.0573815682167391	0
HYAL3	0.0573927033474863	0
OCLN	0.0574987967938601	0
SDC3	0.0575216841357997	0
ATG7	0.057584374469468	0
DDX60	0.0578864950210999	0
CNIH1	0.0582250029515975	-1
CHSY1	0.0582781873376786	0
ACOT12	0.0584959348032594	0
CABIN1	0.058724197550089	0
PRKDC	0.0588878444400261	0
PCBP4	0.0590453862560524	0
TADA3	0.0591386675635609	0
EXOC2	0.0591388445835346	0
MTUS1	0.0594789641352932	-1
PER1	0.0596280511224482	0
DCAF4	0.0598600800299316	0
PKP3	0.0602518405553074	0
KAT2A	0.0602849199977685	0
SZRD1	0.0605384242151565	0
PTGS2	0.0605523766185313	0
MAT2B	0.0607019627450262	-1
GCAT	0.0607063354826644	0
SF3B1	0.0607760864970446	0
SDSL	0.0609289823365512	0
RAD51	0.0610724971631632	0
MAEA	0.0613235567679655	0
PTPRD	0.0614524096687865	0
PEX10	0.0616066955731377	0
THOC5	0.0617360408826245	0
RNF2	0.0617697809079082	0
EHD4	0.0619391678084187	0
RBPJ	0.0619708557139668	0
CCDC93	0.062010069866887	0
BBOX1	0.062166092815341	0
PPT2	0.0622062555954084	0
EPO	0.0623258364952184	0
HOXB7	0.0624734962505867	0
MYL6	0.0624796651394753	0
SH3BP4	0.0626687350188387	0
FAM3C	0.0627062617599492	0
TRIM28	0.0629179007719337	0
SMNDC1	0.0633197753264645	-1
TTC21B	0.0634277131792556	0
OLFM2	0.0636940798340279	0
PSMD6	0.0638707347038245	0
PLA2R1	0.0639172396164406	0
SMCR8	0.0639697025746668	0
RPA4	0.0640750379320973	0
HAT1	0.0641675609300737	0
HEY2	0.06441419342066	0
PTPRO	0.0647387944734803	0
SNURF	0.0651739334156035	-1
ARHGEF25	0.0652616394535049	0
ADAMDEC1	0.065629483645326	0
EPPK1	0.0656650902418048	0
THEM4	0.065841820224616	-1
MAST3	0.0658893588619415	0
ERMP1	0.0660315699453729	0
SRA1	0.0660951220548447	0
RXFP3	0.0661435521844375	0
DDX43	0.0662048969555801	0
DHX40	0.0662213561093345	0
DHX57	0.0662805782281226	0
DNAAF2	0.0663455421326665	-1
KAT2B	0.0666846416531088	-1
EXOSC8	0.0671092485220472	0
PKN2	0.0671296425793742	0
GNAS	0.0672114754858692	0
PALB2	0.0674338247222764	0
PPM1K	0.0674885017184729	0
TPST1	0.0674985689174249	0
APOBEC3B	0.0675042844270453	0
EIF3J	0.0676725832030493	0
HECTD1	0.0677127970006034	0
STAT5B	0.0677474524608733	0
CUTA	0.0677621151563081	0
ARAF	0.0678836181915848	0
AGPAT3	0.0679621935319259	0
PRKCZ	0.0680243344125046	0
